timestamp,label,nof_ues,cqi,pusch_snr,pucch_snr,dl_ok,dl_nok,dl_bler
1777571603.481949866,Reactive,1,50,33.5,5.7,3,1,.2500
1777571604.480938946,Reactive,1,42,0.0,0.4,1,5,.8333
1777571605.484167108,Reactive,1,50,0.0,4.2,2,1,.3333
1777571606.483884372,Reactive,1,49,0.0,3.4,4,0,0
1777571607.487611296,Reactive,1,50,0.0,4.5,4,1,.2000
1777571608.483690749,Reactive,1,50,0.0,4.9,2,1,.3333
1777571609.484223190,Reactive,1,50,0.0,3.5,4,3,.4285
1777571610.482781016,Reactive,1,50,0.0,4.9,1,0,0
1777571611.484648828,Reactive,1,50,0.0,4.6,3,2,.4000
1777571612.481425568,Reactive,1,50,0.0,4.2,0,5,1.0000
1777571613.484994376,Reactive,1,50,0.0,3.7,4,6,.6000
1777571614.486422168,Reactive,1,50,0.0,5.1,2,1,.3333
1777571615.484309331,Reactive,1,50,0.0,4.8,0,0,0.0
1777571616.492320769,Reactive,1,49,29.9,4.6,1,1,.5000
1777571617.494291169,Reactive,1,50,2.2,4.3,2,1,.3333
1777571618.484905380,Reactive,1,50,0.0,3.9,3,2,.4000
1777571619.483152555,Reactive,1,50,0.0,4.9,2,0,0
1777571620.484698961,Reactive,1,50,30.5,5.3,3,2,.4000
1777571621.484024464,Reactive,1,49,29.6,3.7,6,3,.3333
1777571622.487927351,Reactive,1,50,0.0,3.7,5,1,.1666
1777571623.481555995,Reactive,1,40,0.0,1.5,0,0,0.0
1777571624.486536706,Reactive,1,49,30.3,4.2,8,2,.2000
1777571625.486679249,Reactive,1,50,30.5,4.1,3,0,0
1777571626.484327410,Reactive,1,50,0.0,5.5,2,0,0
1777571627.484436710,Reactive,1,49,0.0,3.9,2,0,0
1777571640.483723559,Deceptive,1,50,0.0,4.4,0,0,0.0
1777571641.484530235,Deceptive,1,50,30.9,4.9,0,0,0.0
1777571642.478657409,Deceptive,1,50,0.0,5.0,0,0,0.0
1777571643.480039303,Deceptive,1,50,0.0,4.8,0,0,0.0
1777571644.475699397,Deceptive,1,50,29.8,4.9,0,0,0.0
1777571645.482108311,Deceptive,1,50,0.0,5.4,0,0,0.0
1777571646.479890241,Deceptive,1,50,0.0,4.4,0,0,0.0
1777571647.471097763,Deceptive,1,50,0.0,4.6,0,0,0.0
1777571648.480205227,Deceptive,1,50,0.0,5.1,0,0,0.0
1777571649.477914198,Deceptive,1,50,0.0,4.9,0,0,0.0
1777571650.477312477,Deceptive,1,50,0.0,4.0,0,0,0.0
1777571651.478889372,Deceptive,1,50,0.0,5.5,0,0,0.0
1777571652.477121410,Deceptive,1,50,31.1,5.7,0,0,0.0
1777571653.477199617,Deceptive,1,50,0.0,4.6,0,0,0.0
1777571654.483129591,Deceptive,1,50,0.0,5.1,0,0,0.0
1777571655.479779174,Deceptive,1,50,31.0,4.7,0,0,0.0
1777571656.480673577,Deceptive,1,50,0.0,4.6,0,0,0.0
1777571657.476325952,Deceptive,1,50,0.0,5.4,0,0,0.0
1777571658.478210099,Deceptive,1,50,29.7,4.5,0,0,0.0
1777571659.479208284,Deceptive,1,50,0.0,4.9,0,0,0.0
1777571660.475034546,Deceptive,1,50,0.0,4.6,0,0,0.0
1777571661.477182701,Deceptive,1,50,0.0,5.4,0,0,0.0
1777571662.478052207,Deceptive,1,50,0.0,4.0,0,0,0.0
1777571663.476511714,Deceptive,1,50,0.0,4.3,0,0,0.0
1777571664.480484722,Deceptive,1,50,0.0,4.2,0,0,0.0
1777571665.481501325,Deceptive,1,50,0.0,4.6,0,0,0.0
1777571666.481624664,Deceptive,1,50,0.0,5.0,0,0,0.0
1777571667.480749109,Deceptive,1,50,0.0,5.3,0,0,0.0
1777571668.478420015,Deceptive,1,42,30.9,1.5,0,0,0.0
1777571669.483702865,Deceptive,1,50,0.0,4.4,0,0,0.0
1777571670.480229106,Deceptive,1,50,29.8,5.1,0,0,0.0
1777571671.480122280,Deceptive,1,50,29.5,5.6,0,0,0.0
1777571672.483614662,Deceptive,1,50,30.8,4.4,0,0,0.0
1777571673.480210861,Deceptive,1,50,0.0,4.3,0,0,0.0
1777571674.480246997,Deceptive,1,50,0.0,4.8,0,0,0.0
1777571675.483036902,Deceptive,1,50,0.0,4.5,0,0,0.0
1777571676.484416081,Deceptive,1,50,0.0,5.4,0,0,0.0
1777571677.487130778,Deceptive,1,50,0.0,5.3,0,0,0.0
1777571678.484012877,Deceptive,1,50,0.0,4.8,0,0,0.0
1777571679.479332618,Deceptive,1,50,0.0,4.6,0,0,0.0
1777571680.483955612,Deceptive,1,50,0.0,4.3,0,0,0.0
1777571681.482722642,Deceptive,1,50,0.0,5.1,0,0,0.0
1777571682.478212330,Deceptive,1,50,0.0,4.8,0,0,0.0
1777571683.476092697,Deceptive,1,50,0.0,5.1,0,0,0.0
1777571684.481124937,Deceptive,1,50,0.0,4.0,0,0,0.0
1777571685.485480224,Deceptive,1,50,0.0,4.9,0,0,0.0
1777571686.482891898,Deceptive,1,50,0.0,4.8,0,0,0.0
1777571687.479393762,Deceptive,1,50,0.0,4.6,0,0,0.0
1777571688.482694443,Deceptive,1,50,0.0,4.7,0,0,0.0
1777571689.479553733,Deceptive,1,50,0.0,4.9,0,0,0.0
1777571690.484020766,Deceptive,1,50,30.7,4.6,0,0,0.0
1777571691.482216588,Deceptive,1,50,29.6,4.7,0,0,0.0
1777571692.480634221,Deceptive,1,50,0.0,5.4,0,0,0.0
1777571693.479378317,Deceptive,1,50,29.9,4.5,0,0,0.0
1777571694.477550408,Deceptive,1,50,0.0,5.2,0,0,0.0
1777571695.480582600,Deceptive,1,50,0.0,5.0,0,0,0.0
1777571696.473132560,Deceptive,1,50,0.0,4.6,0,0,0.0
1777571697.484580353,Deceptive,1,50,0.0,5.0,0,0,0.0
1777571698.479625117,Deceptive,1,50,0.0,4.7,0,0,0.0
1777571699.482123491,Deceptive,1,43,0.0,2.1,0,0,0.0
1777571700.481968661,Deceptive,1,50,0.0,5.5,0,0,0.0
1777571701.481606699,Deceptive,1,50,0.0,5.2,0,0,0.0
1777571702.481670557,Deceptive,1,50,0.0,4.5,0,0,0.0
1777571703.475214164,Deceptive,1,50,0.0,4.6,0,0,0.0
1777571704.479702918,Deceptive,1,50,30.8,5.2,0,0,0.0
1777571705.477495659,Deceptive,1,50,31.1,4.8,0,0,0.0
1777571706.483600617,Deceptive,1,50,0.0,4.8,0,0,0.0
1777571707.478953382,Deceptive,1,50,0.0,5.0,0,0,0.0
1777571708.481557658,Deceptive,1,50,0.0,4.7,0,0,0.0
1777571709.479893447,Deceptive,1,50,30.5,4.4,0,0,0.0
1777571710.483904864,Deceptive,1,50,0.0,5.0,0,0,0.0
1777571711.486994743,Deceptive,1,50,0.0,4.7,0,0,0.0
1777571712.481763297,Deceptive,1,50,0.0,5.2,0,0,0.0
1777571713.479597310,Deceptive,1,50,0.0,5.0,0,0,0.0
1777571714.474340161,Deceptive,1,50,0.0,4.5,0,0,0.0
1777571715.479078012,Deceptive,1,50,0.0,4.6,0,0,0.0
1777571716.483648430,Deceptive,1,50,0.0,5.0,0,0,0.0
1777571717.480830694,Deceptive,1,50,30.9,4.8,0,0,0.0
1777571718.483520635,Deceptive,1,50,0.0,5.0,0,0,0.0
1777571719.484672912,Deceptive,1,50,30.6,4.9,0,0,0.0
1777571720.474896636,Deceptive,1,50,0.0,4.0,0,0,0.0
1777571721.478087464,Deceptive,1,50,0.0,4.9,0,0,0.0
1777571722.476107570,Deceptive,1,50,0.0,5.1,0,0,0.0
1777571723.477655839,Deceptive,1,50,0.0,4.5,0,0,0.0
1777571724.483415085,Deceptive,1,50,0.0,4.4,0,0,0.0
1777571725.481044086,Deceptive,1,50,0.0,5.0,0,0,0.0
1777571726.481375792,Deceptive,1,50,0.0,4.4,0,0,0.0
1777571727.478214492,Deceptive,1,50,0.0,4.9,0,0,0.0
1777571728.481648774,Deceptive,1,50,31.5,4.8,0,0,0.0
1777571729.478987917,Deceptive,1,50,0.0,4.3,0,0,0.0
1777571730.480610227,Deceptive,1,50,29.5,3.9,0,0,0.0
1777571731.483561600,Deceptive,1,50,0.0,5.1,0,0,0.0
1777571732.480137419,Deceptive,1,50,0.0,4.8,0,0,0.0
1777571733.479508668,Deceptive,1,43,0.0,2.3,0,0,0.0
1777571734.481413230,Deceptive,1,50,29.9,4.4,0,0,0.0
1777571735.480328594,Deceptive,1,50,0.0,5.0,0,0,0.0
1777571736.479622065,Deceptive,1,50,0.0,4.8,0,0,0.0
1777571737.481298513,Deceptive,1,50,31.0,5.0,0,0,0.0
1777571738.474453127,Deceptive,1,50,0.0,5.2,0,0,0.0
1777571739.479017678,Deceptive,1,50,29.9,4.5,0,0,0.0
1777571740.478597277,Deceptive,1,50,0.0,5.3,0,0,0.0
1777571741.481079055,Deceptive,1,50,0.0,4.1,0,0,0.0
1777571742.480548398,Deceptive,1,50,0.0,4.2,0,0,0.0
1777571743.486809243,Deceptive,1,50,0.0,4.6,0,0,0.0
1777571744.475973871,Deceptive,1,50,0.0,4.3,0,0,0.0
1777571745.479753004,Deceptive,1,50,0.0,4.9,0,0,0.0
1777571746.485718305,Deceptive,1,50,30.9,5.1,0,0,0.0
1777571747.481475254,Deceptive,1,50,0.0,4.0,0,0,0.0
1777571748.478482014,Deceptive,1,50,0.0,4.7,0,0,0.0
1777571749.481505611,Deceptive,1,50,0.0,4.7,0,0,0.0
1777571750.486887920,Deceptive,1,50,0.0,4.7,0,0,0.0
1777571751.476709069,Deceptive,1,50,0.0,4.6,0,0,0.0
1777571752.480672787,Deceptive,1,50,29.3,4.8,0,0,0.0
1777571753.480071312,Deceptive,1,50,0.0,4.6,0,0,0.0
1777571754.483577015,Deceptive,1,50,0.0,4.3,0,0,0.0
1777571755.482792537,Deceptive,1,50,0.0,4.7,0,0,0.0
1777571756.484308311,Deceptive,1,50,30.0,4.4,0,0,0.0
1777571757.479206346,Deceptive,1,50,0.0,3.5,0,0,0.0
1777571758.482165563,Deceptive,1,50,0.0,4.7,0,0,0.0
1777571771.487055162,PSS,1,50,0.0,4.8,0,0,0.0
1777571772.482501071,PSS,1,50,0.0,4.3,0,0,0.0
1777571773.482758782,PSS,1,50,0.0,4.7,0,0,0.0
1777571774.483636635,PSS,1,50,0.0,4.4,0,0,0.0
1777571775.479965296,PSS,1,44,-12.7,2.8,2,1,.3333
1777571776.481165123,PSS,1,50,0.0,5.1,0,0,0.0
1777571777.478068674,PSS,1,50,32.0,5.6,0,0,0.0
1777571778.484713970,PSS,1,50,0.0,4.8,0,0,0.0
1777571779.482394234,PSS,1,50,0.0,4.7,0,0,0.0
1777571780.482377836,PSS,1,50,0.0,4.7,0,0,0.0
1777571781.484227194,PSS,1,50,0.0,4.4,0,0,0.0
1777571782.480857141,PSS,1,50,0.0,4.3,0,0,0.0
1777571783.483186097,PSS,1,50,0.0,5.1,0,0,0.0
1777571784.479333460,PSS,1,50,0.0,4.5,0,0,0.0
1777571785.481595534,PSS,1,50,30.8,4.2,0,0,0.0
1777571786.478370412,PSS,1,50,29.0,4.2,0,0,0.0
1777571787.482739027,PSS,1,50,0.0,5.1,0,0,0.0
1777571788.476026787,PSS,1,50,0.0,5.2,0,0,0.0
1777571789.482577153,PSS,1,50,30.2,4.5,0,0,0.0
1777571790.481274595,PSS,1,50,0.0,4.5,0,0,0.0
1777571791.481579244,PSS,1,50,29.9,5.1,0,0,0.0
1777571792.479957560,PSS,1,50,0.0,5.3,0,0,0.0
1777571793.481410831,PSS,1,50,0.0,4.7,0,0,0.0
1777571794.478483796,PSS,1,50,0.0,5.0,0,0,0.0
1777571795.479808328,PSS,1,50,31.3,5.1,0,0,0.0
1777571796.481474525,PSS,1,50,0.0,4.2,0,0,0.0
1777571797.479689198,PSS,1,50,30.7,5.5,0,0,0.0
1777571798.482304753,PSS,1,50,0.0,4.5,0,0,0.0
1777571799.482570033,PSS,1,50,0.0,4.9,0,0,0.0
1777571800.480535810,PSS,1,50,0.0,5.8,0,0,0.0
1777571801.481457087,PSS,1,50,0.0,4.7,0,0,0.0
1777571802.481106878,PSS,1,50,30.3,4.1,0,0,0.0
1777571803.484451525,PSS,1,50,0.0,5.3,0,0,0.0
1777571804.485552688,PSS,1,50,0.0,4.1,0,0,0.0
1777571805.481917576,PSS,1,50,0.0,4.8,0,0,0.0
1777571806.482456885,PSS,1,50,0.0,4.6,0,0,0.0
1777571807.483717347,PSS,1,50,0.0,5.1,0,0,0.0
1777571808.486389082,PSS,1,50,0.0,4.7,0,0,0.0
1777571809.481152334,PSS,1,50,30.3,5.4,0,0,0.0
1777571810.483078429,PSS,1,50,30.4,4.9,0,0,0.0
1777571811.479201070,PSS,1,50,30.6,4.8,0,0,0.0
1777571812.481578276,PSS,1,50,30.6,5.4,0,0,0.0
1777571813.483079766,PSS,1,50,0.0,4.8,0,0,0.0
1777571814.482555226,PSS,1,50,0.0,4.1,0,0,0.0
1777571815.484133768,PSS,1,41,0.0,0.8,3,5,.6250
1777571816.482525587,PSS,1,50,31.4,4.6,0,0,0.0
1777571817.481733733,PSS,1,50,0.0,5.0,0,0,0.0
1777571818.488060185,PSS,1,50,0.0,5.2,0,0,0.0
1777571819.489876725,PSS,1,50,29.7,4.4,0,0,0.0
1777571820.487566696,PSS,1,50,30.5,5.3,0,0,0.0
1777571821.482387986,PSS,1,50,0.0,4.6,0,0,0.0
1777571822.488095029,PSS,1,50,0.0,4.5,0,0,0.0
1777571823.484412893,PSS,1,50,0.0,4.9,0,0,0.0
1777571824.482299617,PSS,1,50,30.7,5.0,0,0,0.0
1777571825.485822757,PSS,1,50,0.0,5.1,0,0,0.0
1777571826.481861888,PSS,1,50,0.0,4.8,0,0,0.0
1777571827.482144012,PSS,1,50,0.0,5.4,0,0,0.0
1777571828.479561388,PSS,1,50,0.0,4.2,0,0,0.0
1777571829.483424118,PSS,1,50,29.1,5.2,0,0,0.0
1777571830.482744800,PSS,1,50,0.0,4.8,0,0,0.0
1777571831.489239134,PSS,1,50,0.0,4.9,0,0,0.0
1777571832.482103936,PSS,1,50,0.0,4.9,0,0,0.0
1777571833.481739732,PSS,1,50,0.0,4.5,0,0,0.0
1777571834.479035227,PSS,1,50,0.0,5.4,0,0,0.0
1777571835.484900965,PSS,1,50,0.0,5.2,0,0,0.0
1777571836.484207859,PSS,1,50,0.0,4.1,0,0,0.0
1777571837.482593007,PSS,1,50,0.0,4.6,0,0,0.0
1777571838.486075577,PSS,1,50,0.0,4.7,0,0,0.0
1777571839.480540145,PSS,1,50,0.0,4.7,0,0,0.0
1777571840.484307025,PSS,1,50,30.8,5.0,0,0,0.0
1777571841.483151847,PSS,1,50,29.9,5.0,0,0,0.0
1777571842.483568120,PSS,1,50,0.0,4.6,0,0,0.0
1777571843.482369057,PSS,1,50,0.0,4.2,0,0,0.0
1777571844.485009595,PSS,1,50,31.0,5.2,0,0,0.0
1777571845.479668645,PSS,1,50,0.0,4.7,0,0,0.0
1777571846.480935691,PSS,1,50,0.0,5.0,0,0,0.0
1777571847.484920787,PSS,1,50,0.0,5.0,0,0,0.0
1777571848.483803877,PSS,1,50,0.0,5.0,0,0,0.0
1777571849.482394585,PSS,1,50,0.0,4.7,0,0,0.0
1777571850.478810494,PSS,1,50,0.0,5.2,0,0,0.0
1777571851.484493083,PSS,1,50,30.7,5.5,0,0,0.0
1777571852.479550976,PSS,1,50,0.0,5.5,0,0,0.0
1777571853.482432334,PSS,1,50,0.0,4.9,0,0,0.0
1777571854.483842952,PSS,1,50,0.0,4.4,0,0,0.0
1777571855.486197575,PSS,1,50,0.0,4.7,0,0,0.0
1777571856.481948134,PSS,1,50,30.2,5.1,0,0,0.0
1777571857.479711170,PSS,1,50,0.0,4.7,0,0,0.0
1777571858.483983188,PSS,1,50,31.1,4.5,0,0,0.0
1777571859.482605719,PSS,1,50,0.0,5.3,0,0,0.0
1777571860.481544304,PSS,1,50,0.0,5.1,0,0,0.0
1777571861.481525450,PSS,1,50,30.8,4.1,0,0,0.0
1777571862.485096341,PSS,1,43,0.0,3.0,0,0,0.0
1777571863.481184599,PSS,1,50,0.0,4.7,0,0,0.0
1777571864.480535941,PSS,1,50,0.0,4.2,0,0,0.0
1777571865.480314103,PSS,1,50,0.0,4.5,0,0,0.0
1777571866.483240996,PSS,1,50,0.0,4.9,0,0,0.0
1777571867.485813500,PSS,1,50,31.5,4.7,0,0,0.0
1777571868.486745679,PSS,1,50,30.5,5.0,0,0,0.0
1777571869.482962048,PSS,1,50,0.0,4.5,0,0,0.0
1777571870.481197233,PSS,1,50,0.0,4.7,0,0,0.0
1777571871.483277829,PSS,1,50,0.0,4.8,0,0,0.0
1777571872.480015439,PSS,1,50,0.0,5.5,0,0,0.0
1777571873.481506311,PSS,1,50,0.0,4.9,0,0,0.0
1777571874.480097191,PSS,1,50,30.3,4.5,0,0,0.0
1777571875.492401856,PSS,1,50,0.0,4.9,0,0,0.0
1777571876.490608874,PSS,1,50,0.0,5.1,0,0,0.0
1777571877.481763146,PSS,1,50,0.0,4.3,0,0,0.0
1777571878.484578082,PSS,1,50,29.5,4.4,0,0,0.0
1777571879.485199127,PSS,1,50,0.0,5.2,0,0,0.0
1777571880.485890284,PSS,1,50,30.5,4.5,0,0,0.0
1777571881.479451120,PSS,1,50,31.0,5.1,0,0,0.0
1777571882.484835341,PSS,1,50,29.2,5.0,0,0,0.0
1777571883.490067496,PSS,1,50,0.0,5.8,2,0,0
1777571884.482189007,PSS,1,50,0.0,4.4,0,0,0.0
1777571885.485130402,PSS,1,50,31.0,5.0,0,0,0.0
1777571886.485544011,PSS,1,50,0.0,4.7,0,0,0.0
1777571887.479564166,PSS,1,50,0.0,4.9,0,0,0.0
1777571888.487385752,PSS,1,50,30.8,5.3,0,0,0.0
1777571889.486136167,PSS,1,50,0.0,4.9,0,0,0.0
1777571902.485494258,PDCCH,1,50,30.7,5.1,0,0,0.0
1777571903.483827878,PDCCH,1,50,0.0,4.4,0,0,0.0
1777571904.484203134,PDCCH,1,50,0.0,5.2,0,0,0.0
1777571905.481160512,PDCCH,1,50,0.0,3.9,0,0,0.0
1777571906.480812422,PDCCH,1,50,30.0,5.0,0,0,0.0
1777571907.490737117,PDCCH,1,50,0.0,5.1,0,0,0.0
1777571908.487512838,PDCCH,1,50,0.0,4.5,0,0,0.0
1777571909.482196931,PDCCH,1,50,0.0,4.4,0,0,0.0
1777571910.482843501,PDCCH,1,50,0.0,4.9,0,0,0.0
1777571911.491952011,PDCCH,1,50,0.0,4.4,0,0,0.0
1777571912.482540608,PDCCH,1,50,29.6,5.8,0,0,0.0
1777571913.480581620,PDCCH,1,50,0.0,5.6,0,0,0.0
1777571914.479423008,PDCCH,1,50,0.0,4.3,0,0,0.0
1777571915.481792887,PDCCH,1,43,0.0,2.0,0,0,0.0
1777571916.480700587,PDCCH,1,48,0.0,3.7,0,0,0.0
1777571917.481503846,PDCCH,1,50,0.0,4.3,0,0,0.0
1777571918.481512083,PDCCH,1,50,0.0,4.5,0,0,0.0
1777571919.484355849,PDCCH,1,50,0.0,4.5,0,0,0.0
1777571920.482233461,PDCCH,1,50,0.0,5.1,0,0,0.0
1777571921.482389645,PDCCH,1,50,0.0,4.8,0,0,0.0
1777571922.482358274,PDCCH,1,50,0.0,5.4,0,0,0.0
1777571923.480675825,PDCCH,1,50,0.0,4.4,0,0,0.0
1777571924.482420634,PDCCH,1,50,30.6,4.7,0,0,0.0
1777571925.475694895,PDCCH,1,50,0.0,4.7,0,0,0.0
1777571926.479885233,PDCCH,1,50,29.4,4.3,0,0,0.0
1777571927.476605879,PDCCH,1,50,0.0,4.9,0,0,0.0
1777571928.476469091,PDCCH,1,50,0.0,4.5,0,0,0.0
1777571929.479697649,PDCCH,1,50,0.0,4.9,0,0,0.0
1777571930.481105698,PDCCH,1,50,30.9,4.3,0,0,0.0
1777571931.483163795,PDCCH,1,50,31.1,5.1,0,0,0.0
1777571932.482683427,PDCCH,1,50,0.0,3.8,0,0,0.0
1777571933.482687752,PDCCH,1,50,0.0,4.0,0,0,0.0
1777571934.481418463,PDCCH,1,50,0.0,4.4,0,0,0.0
1777571935.480695241,PDCCH,1,50,30.2,4.8,0,0,0.0
1777571936.480334474,PDCCH,1,50,0.0,5.1,0,0,0.0
1777571937.477253263,PDCCH,1,50,30.4,5.4,0,0,0.0
1777571938.476902878,PDCCH,1,50,30.3,5.2,0,0,0.0
1777571939.482889467,PDCCH,1,50,0.0,5.0,0,0,0.0
1777571940.485320645,PDCCH,1,50,0.0,5.1,0,0,0.0
1777571941.481714413,PDCCH,1,50,30.6,4.7,0,0,0.0
1777571942.481720264,PDCCH,1,50,0.0,5.4,0,0,0.0
1777571943.480699347,PDCCH,1,50,30.7,4.9,0,0,0.0
1777571944.478983147,PDCCH,1,50,0.0,4.5,0,0,0.0
1777571945.482739058,PDCCH,1,50,0.0,5.0,0,0,0.0
1777571946.479095642,PDCCH,1,50,0.0,4.7,0,0,0.0
1777571947.482538617,PDCCH,1,50,29.9,5.1,0,0,0.0
1777571948.481369979,PDCCH,1,50,30.9,5.4,0,0,0.0
1777571949.482979893,PDCCH,1,50,0.0,4.6,0,0,0.0
1777571950.474989159,PDCCH,1,50,0.0,5.0,0,0,0.0
1777571951.479642494,PDCCH,1,50,0.0,4.9,0,0,0.0
1777571952.481623698,PDCCH,1,50,0.0,4.9,0,0,0.0
1777571953.479704239,PDCCH,1,50,0.0,5.1,0,0,0.0
1777571954.482584603,PDCCH,1,50,0.0,4.8,0,0,0.0
1777571955.478066219,PDCCH,1,50,0.0,5.2,0,0,0.0
1777571956.481986882,PDCCH,1,50,0.0,5.0,0,0,0.0
1777571957.484136618,PDCCH,1,50,0.0,4.4,0,0,0.0
1777571958.481545975,PDCCH,1,50,29.7,5.4,0,0,0.0
1777571959.479895528,PDCCH,1,50,0.0,5.1,0,0,0.0
1777571960.475971481,PDCCH,1,50,30.0,5.0,0,0,0.0
1777571961.479905410,PDCCH,1,50,0.0,4.9,0,0,0.0
1777571962.482471017,PDCCH,1,50,0.0,4.3,0,0,0.0
1777571963.479606409,PDCCH,1,50,0.0,4.4,0,0,0.0
1777571964.478355972,PDCCH,1,50,0.0,4.1,0,0,0.0
1777571965.481878856,PDCCH,1,50,31.3,4.8,0,0,0.0
1777571966.481325383,PDCCH,1,50,0.0,4.8,0,0,0.0
1777571967.478106401,PDCCH,1,50,0.0,4.6,0,0,0.0
1777571968.481285934,PDCCH,1,50,29.2,5.3,0,0,0.0
1777571969.484097473,PDCCH,1,50,0.0,5.0,0,0,0.0
1777571970.479747444,PDCCH,1,50,31.4,5.1,0,0,0.0
1777571971.483744670,PDCCH,1,50,0.0,5.1,0,0,0.0
1777571972.482889019,PDCCH,1,50,0.0,3.7,0,0,0.0
1777571973.484788036,PDCCH,1,50,0.0,4.4,0,0,0.0
1777571974.480790669,PDCCH,1,50,0.0,5.3,0,0,0.0
1777571975.480632364,PDCCH,1,50,0.0,5.1,0,0,0.0
1777571976.481151898,PDCCH,1,50,0.0,4.2,0,0,0.0
1777571977.479601594,PDCCH,1,50,0.0,5.4,0,0,0.0
1777571978.486106364,PDCCH,1,50,29.9,4.9,0,0,0.0
1777571979.483750879,PDCCH,1,50,0.0,4.9,0,0,0.0
1777571980.481442306,PDCCH,1,50,0.0,4.6,0,0,0.0
1777571981.481155752,PDCCH,1,50,30.0,5.4,0,0,0.0
1777571982.481116177,PDCCH,1,50,30.3,4.2,0,0,0.0
1777571983.481412320,PDCCH,1,50,30.8,4.9,0,0,0.0
1777571984.477463073,PDCCH,1,50,0.0,4.5,0,0,0.0
1777571985.481946045,PDCCH,1,50,0.0,5.4,0,0,0.0
1777571986.484266792,PDCCH,1,50,0.0,4.7,0,0,0.0
1777571987.482508259,PDCCH,1,50,30.8,4.3,0,0,0.0
1777571988.482639375,PDCCH,1,50,0.0,4.4,0,0,0.0
1777571989.483335913,PDCCH,1,50,0.0,4.3,0,0,0.0
1777571990.487076854,PDCCH,1,50,0.0,4.9,0,0,0.0
1777571991.478385823,PDCCH,1,50,0.0,4.4,0,0,0.0
1777571992.482221430,PDCCH,1,50,0.0,5.2,0,0,0.0
1777571993.484582811,PDCCH,1,50,0.0,4.2,0,0,0.0
1777571994.476887283,PDCCH,1,50,29.9,4.5,0,0,0.0
1777571995.482841985,PDCCH,1,50,0.0,4.5,0,0,0.0
1777571996.482074577,PDCCH,1,50,0.0,5.0,0,0,0.0
1777571997.477111025,PDCCH,1,50,0.0,5.0,0,0,0.0
1777571998.479632036,PDCCH,1,50,0.0,4.9,0,0,0.0
1777571999.480688454,PDCCH,1,50,0.0,4.7,0,0,0.0
1777572000.482994312,PDCCH,1,50,0.0,4.5,0,0,0.0
1777572001.481492210,PDCCH,1,50,0.0,4.9,0,0,0.0
1777572002.478698746,PDCCH,1,50,0.0,4.7,0,0,0.0
1777572003.481139531,PDCCH,1,50,0.0,4.2,0,0,0.0
1777572004.478462338,PDCCH,1,50,0.0,5.2,0,0,0.0
1777572005.480620585,PDCCH,1,50,30.3,4.9,0,0,0.0
1777572006.481950912,PDCCH,1,50,31.5,4.2,0,0,0.0
1777572007.478242728,PDCCH,1,50,0.0,4.0,0,0,0.0
1777572008.485850183,PDCCH,1,50,0.0,4.8,0,0,0.0
1777572009.482661360,PDCCH,1,43,0.0,2.0,1,5,.8333
1777572010.478382504,PDCCH,1,50,0.0,5.3,0,0,0.0
1777572011.483135584,PDCCH,1,50,31.3,4.6,0,0,0.0
1777572012.481958049,PDCCH,1,50,0.0,5.2,0,0,0.0
1777572013.482854199,PDCCH,1,50,30.4,5.5,0,0,0.0
1777572014.481650188,PDCCH,1,50,30.7,4.9,0,0,0.0
1777572015.483326183,PDCCH,1,50,0.0,5.2,0,0,0.0
1777572016.480792765,PDCCH,1,50,0.0,5.1,0,0,0.0
1777572017.485711518,PDCCH,1,50,0.0,4.7,0,0,0.0
1777572018.484326966,PDCCH,1,50,0.0,4.2,0,0,0.0
1777572019.480108169,PDCCH,1,50,0.0,4.1,0,0,0.0
1777572020.483192976,PDCCH,1,50,0.0,5.2,0,0,0.0
1777572033.486748388,DMRS,1,50,30.3,4.4,0,0,0.0
1777572034.478946894,DMRS,1,50,30.7,4.4,0,0,0.0
1777572035.482946027,DMRS,1,50,0.0,5.1,0,0,0.0
1777572036.479932193,DMRS,1,50,31.1,4.9,0,0,0.0
1777572037.485167771,DMRS,1,50,31.1,4.9,0,0,0.0
1777572038.487600731,DMRS,1,50,30.2,4.4,0,0,0.0
1777572039.485331022,DMRS,1,50,0.0,5.6,0,0,0.0
1777572040.486469433,DMRS,1,50,0.0,5.1,0,0,0.0
1777572041.485593850,DMRS,1,50,0.0,4.9,0,0,0.0
1777572042.484673917,DMRS,1,50,30.2,5.1,0,0,0.0
1777572043.483115975,DMRS,1,50,29.8,4.7,0,0,0.0
1777572044.478344328,DMRS,1,50,0.0,4.0,0,0,0.0
1777572045.481617865,DMRS,1,50,0.0,4.7,0,0,0.0
1777572046.482647436,DMRS,1,50,0.0,4.6,0,0,0.0
1777572047.482589906,DMRS,1,50,0.0,5.1,0,0,0.0
1777572048.481377243,DMRS,1,50,31.1,4.7,0,0,0.0
1777572049.482052409,DMRS,1,50,29.3,4.2,0,0,0.0
1777572050.485122782,DMRS,1,50,30.6,4.7,0,0,0.0
1777572051.488393602,DMRS,1,50,0.0,4.1,0,0,0.0
1777572052.479539627,DMRS,1,50,0.0,4.5,0,0,0.0
1777572053.482889197,DMRS,1,50,30.3,5.0,0,0,0.0
1777572054.481124978,DMRS,1,48,0.0,4.4,0,0,0.0
1777572055.483947951,DMRS,1,47,0.0,3.9,2,0,0
1777572056.485083377,DMRS,1,50,0.0,4.5,0,0,0.0
1777572057.487018933,DMRS,1,41,0.0,1.2,1,3,.7500
